Date,Macro_10Y_Yield,Macro_Low_Rate_Regime,Macro_High_Rate_Regime,Macro_Normal_Rate_Regime,Macro_Rate_Change_3m,Macro_Rate_Change_6m,Macro_Rate_Change_1y,Macro_Tightening_Cycle,Macro_Easing_Cycle,Macro_Rate_Volatility,Macro_Market_Trend_Strength,Macro_Above_MA50,Macro_Above_MA200,Macro_Growth_Momentum_3m,Macro_Growth_Momentum_6m,Macro_Growth_Momentum_1y,Macro_Recession_Signal,Macro_Recovery_Signal,Macro_Inflation_Proxy,Macro_Low_Inflation,Macro_Target_Inflation,Macro_High_Inflation,Macro_Inflation_Acceleration,Macro_Inflation_Uncertainty,Macro_Expansion,Macro_Peak,Macro_Contraction,Macro_Trough,Macro_Cycle_Position,Macro_Financial_Conditions_Tight,Macro_Financial_Conditions_Loose,Macro_Financial_Stress,Macro_Policy_Error_Risk,Macro_Complacency
2015-11-20,2.26200008392334,1,0,0,0.2650001049041748,0.125,-0.07299995422363281,0,0,0.04426130045123552,1,1,1,0.10453824569178738,-0.006597054626393484,0.018143767362179153,0,1,2.26200008392334,0,1,0,0.2650001049041748,0.04426130045123552,0,0,0,0,0.7105216719021908,1,0,0,0,0
2015-11-23,2.25,1,0,0,0.11700010299682617,0.11500000953674316,-0.06500005722045898,0,0,0.04424195768559975,1,1,1,0.11640947591393669,-0.017066242012719668,0.01156384136410682,0,1,2.25,0,1,0,0.11700010299682617,0.04424195768559975,0,0,0,0,0.7074042059848927,0,0,0,0,0
2015-11-24,2.243000030517578,1,0,0,0.0710000991821289,0.11299991607666016,-0.06699991226196289,0,0,0.04422096853760293,1,1,1,0.07657101139340128,-0.014638051925414897,0.010084008742992978,0,1,2.243000030517578,0,1,0,0.0710000991821289,0.04422096853760293,0,0,0,0,0.7089758221010273,0,0,0,0,0
2015-11-25,2.2320001125335693,1,0,0,0.06400012969970703,0.1370000839233403,-0.0279998779296875,0,0,0.04408811619842429,1,1,1,0.05043409864144199,-0.00861983551525447,0.010670690489857027,0,1,2.2320001125335693,0,1,0,0.06400012969970703,0.04408811619842429,0,0,0,0,0.7077195248513983,0,0,0,0,0
2015-11-27,2.2249999046325684,1,0,0,0.03899979591369629,0.03299999237060547,-0.009000062942504439,0,0,0.04402096727480539,1,1,1,0.05158570274120655,-0.009500447587284078,0.009246764470184132,0,1,2.2249999046325684,0,1,0,0.03899979591369629,0.04402096727480539,0,0,0,0,0.709045770755644,0,0,0,0,0
2015-11-30,2.2179999351501465,1,0,0,0.017999887466430664,-0.04800009727478027,0.023999929428100586,0,0,0.04390519113886333,1,1,1,0.055749503589524574,-0.01263246669774365,0.007191146308444418,0,1,2.2179999351501465,0,1,0,0.017999887466430664,0.04390519113886333,0,0,0,0,0.7014895207674312,0,0,0,0,0
2015-12-01,2.1549999713897705,1,0,0,-0.01699995994567871,-0.2109999656677246,-0.06299996376037598,0,0,0.04436573686461171,1,1,1,0.09860764448048731,-0.005851290599651282,0.02391134477203627,0,1,2.1549999713897705,0,1,0,-0.01699995994567871,0.04436573686461171,0,0,0,1,0.7122676254183833,0,0,0,0,0
2015-12-02,2.177999973297119,1,0,0,-0.015000104904174805,-0.12899994850158691,-0.10700011253356934,0,0,0.043630125500109716,1,1,1,0.06714085702528227,-0.007614362853167633,0.006953510390993012,0,1,2.177999973297119,0,1,0,-0.015000104904174805,0.043630125500109716,0,0,0,0,0.6969075038270202,0,0,0,0,0
2015-12-03,2.3299999237060547,1,0,0,0.16199994087219238,-0.07200002670288086,0.042999982833862305,0,0,0.04781335857104159,0,1,0,0.05144463002606603,-0.01983126079697306,-0.010967332656649065,0,0,2.3299999237060547,0,1,0,0.16199994087219238,0.04781335857104159,0,0,0,0,0.6861958705528284,1,0,0,0,0
2015-12-04,2.275000095367432,1,0,0,0.14700007438659712,-0.10599994659423784,0.01800012588501021,0,0,0.04810794847410014,1,1,1,0.08842618569563943,0.005468147606537466,0.009438463933899355,0,1,2.275000095367432,0,1,0,0.14700007438659712,0.04810794847410014,1,0,0,0,0.7140282604685008,1,0,0,0,0
2015-12-07,2.2249999046325684,1,0,0,0.03099989891052246,-0.192000150680542,-0.0820000171661377,0,0,0.04828316195360978,1,1,1,0.055310813112712465,-0.0004796874367497539,0.0016827216515173937,0,1,2.2249999046325684,0,1,0,0.03099989891052246,0.04828316195360978,0,0,0,0,0.6997322841016138,0,0,0,0,0
2015-12-08,2.23799991607666,1,0,0,0.056999921798706055,-0.24000000953674405,-0.01900005340576172,0,0,0.04830655875495948,1,1,1,0.062426223529086444,-0.0189618395727279,0.0016455947770495083,0,1,2.23799991607666,0,1,0,0.056999921798706055,0.04830655875495948,0,0,0,0,0.6897166799712672,0,0,0,0,0
2015-12-09,2.2079999446868896,1,0,0,-0.01399993896484375,-0.17499995231628418,-0.0120000839233394,0,0,0.04664037959451321,0,1,0,0.048455399227096185,-0.029721723762208718,-0.0054729736820439134,0,0,2.2079999446868896,0,1,0,-0.01399993896484375,0.04664037959451321,0,0,0,0,0.674477878762416,0,0,0,0,0
2015-12-10,2.239000082015991,1,0,0,0.0559999942779541,-0.14599990844726562,0.07000017166137695,0,0,0.04673069815922161,0,1,0,0.04640637068773823,-0.019713344592815263,0.01333919770736669,0,0,2.239000082015991,0,1,0,0.0559999942779541,0.04673069815922161,0,0,0,0,0.6815601103559376,0,0,0,0,0
2015-12-11,2.138999938964844,1,0,0,-0.041000127792357954,-0.2190001010894771,-0.03900003433227495,0,0,0.04719462617499499,0,0,0,0.029947505435860666,-0.03457508347968119,-0.011312980709016984,0,0,2.138999938964844,0,1,0,-0.041000127792357954,0.04719462617499499,0,0,0,0,0.6413687512510424,1,0,1,0,0
2015-12-14,2.2249999046325684,1,0,0,-0.0559999942779541,-0.09300017356872559,0.12199997901916415,0,0,0.047154744985526256,0,0,0,0.022372201110617995,-0.0349584119073274,0.010005448319691412,0,0,2.2249999046325684,0,1,0,-0.0559999942779541,0.047154744985526256,0,0,0,1,0.6571305204081365,0,0,0,0,0
2015-12-15,2.2679998874664307,1,0,0,-0.03500008583068848,-0.03800010681152344,0.15199995040893555,0,0,0.0462281491539819,0,0,0,0.024228226001441033,-0.026402002256901036,0.027667808252441972,0,0,2.2679998874664307,0,1,0,-0.03500008583068848,0.0462281491539819,0,0,0,0,0.6781575326434256,1,0,0,0,0
2015-12-16,2.2869999408721924,1,0,0,0.06999993324279785,-0.06400012969970703,0.21599984169006348,0,0,0.04474725050254351,1,1,1,0.041556116904344576,-0.022323526775309688,0.051134328381224226,0,1,2.2869999408721924,0,1,0,0.06999993324279785,0.04474725050254351,0,0,0,0,0.7040584530183791,1,0,0,0,0
2015-12-17,2.23799991607666,1,0,0,0.10799980163574219,-0.029000043869018555,0.08999991416931152,0,0,0.045186394207974004,0,0,0,0.04814532519333481,-0.0282244533805297,0.015213872968743214,0,0,2.23799991607666,0,1,0,0.10799980163574219,0.045186394207974004,0,0,0,0,0.6745973433526588,0,0,0,0,0
2015-12-18,2.1989998817443848,1,0,0,-0.015000104904175249,-0.16100001335144043,-0.005000114440917969,0,0,0.04537135796105569,0,0,0,0.0181207239994583,-0.05601960994562827,-0.03269172331339032,0,0,2.1989998817443848,0,1,0,-0.015000104904175249,0.04537135796105569,0,0,1,0,0.6325450050325776,1,0,1,0,0
2015-12-21,2.197000026702881,1,0,0,0.07200002670288086,-0.21199989318847656,0.020999908447265625,0,0,0.04495667166414215,0,0,0,0.04001853622961038,-0.04890584533830811,-0.023484437358024635,0,0,2.197000026702881,0,1,0,0.07200002670288086,0.04495667166414215,0,0,0,0,0.6459728770509008,1,0,1,0,0
2015-12-22,2.239000082015991,1,0,0,0.09500002861022949,-0.13199996948242188,0.07700014114379883,0,0,0.04421604607163135,0,0,0,0.051136330497794535,-0.0332541567695962,-0.019135302440567825,0,0,2.239000082015991,0,1,0,0.09500002861022949,0.04421604607163135,0,0,0,0,0.6643188600651015,1,0,1,0,0
2015-12-23,2.263999938964844,1,0,0,0.14400005340576216,-0.12899994850158647,0.006999969482422319,0,0,0.043938139766078056,0,0,0,0.06801457123434163,-0.018297895390844032,-0.008327295920765754,0,0,2.263999938964844,0,1,0,0.14400005340576216,0.043938139766078056,0,0,0,0,0.6867039886575151,1,0,1,0,0
2015-12-24,2.243000030517578,1,0,0,0.07500004768371582,-0.2330000400543213,-0.02099990844726607,0,0,0.04405022034289138,0,0,0,0.06652831820694338,-0.019731267295402644,-0.010059255685141655,0,0,2.243000030517578,0,1,0,0.07500004768371582,0.04405022034289138,0,0,0,0,0.6822638101981561,1,0,1,0,0
2015-12-28,2.2249999046325684,1,0,0,0.1299998760223393,-0.10600018501281738,-0.02500009536743164,0,0,0.04405022227393559,0,0,0,0.09148456310606301,-0.0010222541960370757,-0.015496045335381514,0,0,2.2249999046325684,0,1,0,0.1299998760223393,0.04405022227393559,0,0,0,0,0.6769909631167055,1,0,1,0,0
2015-12-29,2.306999921798706,1,0,0,0.25300002098083496,-0.0280001163482666,0.09999990463256836,0,0,0.044583314767856694,1,1,1,0.1024877699326252,0.007529695151863969,-0.006324297223546549,0,0,2.306999921798706,0,1,0,0.25300002098083496,0.044583314767856694,1,0,0,0,0.7015688753598132,1,0,0,0,0
2015-12-30,2.302999973297119,1,0,0,0.24300003051757812,-0.11500000953674316,0.11299991607666016,0,0,0.043854192893862685,0,0,0,0.07462290574857322,-0.007566300357680689,-0.008044380436586396,0,0,2.302999973297119,0,1,0,0.24300003051757812,0.043854192893862685,0,0,0,0,0.6894384643612363,1,0,1,0,0
2015-12-31,2.2690000534057617,1,0,0,0.22699999809265137,-0.12399983406066895,0.0989999771118164,0,0,0.04401221690421933,0,0,0,0.06110440814039264,-0.01659351927990793,-0.008124930541476227,0,0,2.2690000534057617,0,1,0,0.22699999809265137,0.04401221690421933,0,0,0,0,0.6702208819535876,1,0,1,0,0
2016-01-04,2.244999885559082,1,0,0,0.25599992275238037,-0.03300023078918457,0.12199997901916504,0,0,0.04405099132639303,0,0,0,0.030871816781850914,-0.027573514486180062,-0.021467110745996942,0,0,2.244999885559082,0,1,0,0.25599992275238037,0.04405099132639303,0,0,0,0,0.6455196244412024,1,0,1,0,0
2016-01-05,2.247999906539917,1,0,0,0.1919999122619629,0.01699995994567871,0.2089998722076416,0,0,0.04368868743651833,0,0,0,0.014561391504375187,-0.03201616924008022,-0.0017846550077978973,0,0,2.247999906539917,0,1,0,0.1919999122619629,0.04368868743651833,0,0,0,0,0.6488756264118821,1,0,1,0,0
2016-01-06,2.177000045776367,1,0,0,0.1419999599456787,-0.029000043869018555,0.21399998664855913,0,0,0.04468318383611069,0,0,0,0.005207614505531977,-0.027917623278527648,-0.005004503870212784,0,0,2.177000045776367,0,1,0,0.1419999599456787,0.04468318383611069,0,0,0,0,0.6228565628015962,1,0,1,0,0
2016-01-07,2.1530001163482666,1,0,0,0.09100008010864258,-0.14800000190734863,0.19900012016296387,0,0,0.04478363680050711,0,0,0,-0.026879296484211168,-0.05295261672973994,-0.040828404955338904,0,0,2.1530001163482666,0,1,0,0.09100008010864258,0.04478363680050711,0,0,1,0,0.5828382712755378,1,0,1,0,0
2016-01-08,2.130000114440918,1,0,0,0.02200007438659668,-0.2869999408721924,0.11400008201599121,0,0,0.04464649937003974,0,0,0,-0.04617070838893633,-0.074995170035703,-0.06789701865929876,0,0,2.130000114440918,0,1,0,0.02200007438659668,0.04464649937003974,0,0,1,0,0.5642092573066009,1,0,1,0,0
2016-01-11,2.157999992370605,1,0,0,0.05900001525878862,-0.2720000743865971,0.18700003623962425,0,0,0.043663749787149216,0,0,0,-0.045795465836433236,-0.08418745913343995,-0.05943696151602651,0,0,2.157999992370605,0,1,0,0.05900001525878862,0.043663749787149216,0,0,1,0,0.5685774614673866,1,0,1,0,0
2016-01-12,2.101999998092652,1,0,0,0.012000083923340288,-0.2969999313354488,0.19000005722045943,0,0,0.04400981939916834,0,0,0,-0.039003575048185635,-0.08078597686237954,-0.04436215398539456,0,0,2.101999998092652,0,1,0,0.012000083923340288,0.04400981939916834,0,0,1,0,0.5769205311082698,1,0,1,0,0
2016-01-13,2.065999984741211,1,0,0,0.010999917984008789,-0.2839999198913574,0.17599999904632568,0,0,0.044272689095519006,0,0,0,-0.05702870496352219,-0.1034138868818103,-0.06556809125069896,1,0,2.065999984741211,0,1,0,0.010999917984008789,0.044272689095519006,0,0,1,0,0.5355250633814097,1,0,1,0,0
2016-01-14,2.0980000495910645,1,0,0,0.11700010299682595,-0.25399994850158736,0.26100003719329856,0,0,0.04445381189395696,0,0,0,-0.036931109731055844,-0.09594917608649511,-0.044458866411604125,0,0,2.0980000495910645,0,1,0,0.11700010299682595,0.04445381189395696,0,0,1,0,0.5638582312083209,1,0,1,0,0
2016-01-15,2.032999992370605,1,0,0,0.009999990463256392,-0.3159999847412114,0.25800001621246293,0,0,0.044915353674417825,0,0,0,-0.07185573563799996,-0.11610503889777668,-0.05632602991265423,1,0,2.032999992370605,0,1,0,0.009999990463256392,0.044915353674417825,0,0,1,0,0.5257093972319695,1,0,1,0,0
2016-01-19,2.0350000858306885,1,0,0,0.012000083923339844,-0.33699989318847656,0.2200000286102295,0,0,0.0446023087411222,0,0,0,-0.07482661678640934,-0.11538642081873396,-0.06730152752863194,1,0,2.0350000858306885,0,1,0,0.012000083923339844,0.0446023087411222,0,0,1,0,0.5285855090307742,1,0,1,0,0
2016-01-20,1.9839999675750728,1,0,0,-0.0440001487731938,-0.3559999465942387,0.17699992656707675,0,0,0.045083914960832056,0,0,0,-0.08713183678099778,-0.12325858844635462,-0.08121352004545423,1,0,1.9839999675750728,1,0,0,-0.0440001487731938,0.045083914960832056,0,0,1,0,0.5055974003242806,1,0,1,0,0
2016-01-21,2.0190000534057617,1,0,0,-0.05200004577636719,-0.30299997329711914,0.16600000858306885,0,0,0.044672400344002584,0,0,0,-0.08084288375561399,-0.11676204402662826,-0.08070710676516302,1,0,2.0190000534057617,0,1,0,-0.05200004577636719,0.044672400344002584,0,0,1,0,0.5177160521888364,1,0,1,0,0
2016-01-22,2.0480000972747803,1,0,0,0.018000125885009766,-0.22899985313415527,0.1520000696182251,0,0,0.04472598063185501,0,0,0,-0.056130797564822865,-0.0935388195281146,-0.07559437830986526,0,0,2.0480000972747803,0,1,0,0.018000125885009766,0.04472598063185501,0,0,1,0,0.5518950936703506,1,0,1,0,0
2016-01-25,2.0220000743865967,1,0,0,-0.003000020980835405,-0.24899983406066895,0.20500004291534424,0,0,0.04468372031824656,0,0,0,-0.08584232480139109,-0.09788461831899786,-0.084548966813902,0,0,2.0220000743865967,0,1,0,-0.003000020980835405,0.04468372031824656,0,0,1,0,0.5271199755519234,1,0,1,0,0
2016-01-26,1.99399995803833,1,0,0,-0.08899998664855957,-0.23399996757507413,0.1660000085830693,0,0,0.044020413299896,0,0,0,-0.0834176570614461,-0.0802263014484228,-0.07422730701642133,0,0,1.99399995803833,1,0,0,-0.08899998664855957,0.044020413299896,0,0,1,0,0.5463447248484582,1,0,1,0,0
2016-01-27,2.000999927520752,1,0,0,-0.057000160217285156,-0.24900007247924805,0.1759998798370359,0,0,0.04268230981102618,0,0,0,-0.09115939670138884,-0.10127548255291285,-0.07206274151375713,1,0,2.000999927520752,0,1,0,-0.057000160217285156,0.04268230981102618,0,0,1,0,0.5308762000029964,1,0,1,0,0
2016-01-28,1.9850000143051147,1,0,0,-0.043000102043151855,-0.2940000295639038,0.26100003719329834,0,0,0.042643732933778274,0,0,0,-0.08465636484250993,-0.10276606359085894,-0.05511141607341952,1,0,1.9850000143051147,1,0,0,-0.043000102043151855,0.042643732933778274,0,0,1,0,0.5382828912842917,1,0,1,0,0
2016-01-29,1.930999994277954,1,0,0,-0.16100001335144043,-0.33699989318847656,0.1799999475479126,0,0,0.042839430285535655,0,0,0,-0.07288823139495715,-0.08111187510404383,-0.04094264096022737,0,0,1.930999994277954,1,0,0,-0.16100001335144043,0.042839430285535655,0,0,1,0,0.5719564911710256,1,0,1,0,0
2016-02-01,1.965999960899353,1,0,0,-0.20700013637542725,-0.23899996280670166,0.29100000858306885,0,0,0.042869685942556746,0,0,0,-0.07269074271641796,-0.08004753493356576,-0.029079985663087782,0,0,1.965999960899353,1,0,0,-0.20700013637542725,0.042869685942556746,0,0,1,0,0.5749475461371817,1,0,1,0,0
2016-02-02,1.8639999628067017,1,0,0,-0.2870000600814824,-0.2860001325607304,0.19099998474121094,0,0,0.044641216561836505,0,0,0,-0.08546140354739562,-0.09356971377204892,-0.058240860803675853,0,0,1.8639999628067017,1,0,0,-0.2870000600814824,0.044641216561836505,0,0,1,0,0.538686540043449,1,0,1,0,0
2016-02-03,1.88100004196167,1,0,0,-0.3059999942779541,-0.3299999237060547,0.10100007057189941,0,0,0.0446579841524918,0,0,0,-0.09073623457993074,-0.08635018344360934,-0.06610033942686733,0,0,1.88100004196167,1,0,0,-0.3059999942779541,0.0446579841524918,0,0,1,0,0.5501031440633248,1,0,1,0,0
2016-02-04,1.8639999628067017,1,0,0,-0.3560000658035274,-0.403999924659729,0.06699991226196289,0,0,0.04293334171844524,0,0,0,-0.09194309903547115,-0.08792307600673732,-0.0610604312660562,0,0,1.8639999628067017,1,0,0,-0.3560000658035274,0.04293334171844524,0,0,1,0,0.5518212983580485,1,0,1,0,0
2016-02-05,1.8480000495910645,1,0,0,-0.3819999694824219,-0.38599991798400834,0.03299999237060547,0,0,0.042888658477363846,0,0,0,-0.10653167711108402,-0.09791220810014267,-0.08815252571015708,0,0,1.8480000495910645,1,0,0,-0.3819999694824219,0.042888658477363846,0,0,1,0,0.5215612888079446,1,0,1,0,0
2016-02-08,1.7350000143051147,1,0,0,-0.5099998712539673,-0.43999993801116943,-0.20299994945526123,0,0,0.04495199743630533,0,0,0,-0.11767783224262462,-0.10834334748706198,-0.09793239885160077,1,0,1.7350000143051147,1,0,0,-0.5099998712539673,0.04495199743630533,0,0,1,0,0.4924470199101275,1,0,1,0,0
2016-02-09,1.7289999723434448,1,0,0,-0.6039999723434448,-0.5089999437332153,-0.218999981880188,0,1,0.04482767512143312,0,0,0,-0.1171681650971389,-0.11939029194090744,-0.09382794188968868,1,0,1.7289999723434448,1,0,0,-0.6039999723434448,0.04482767512143312,0,0,1,0,0.49300242148221574,1,0,1,0,0
2016-02-10,1.7050000429153442,1,0,0,-0.6369999647140503,-0.4320000410079956,-0.28600001335144065,0,0,0.04484904764217281,0,0,0,-0.10962128680253369,-0.11213875545989649,-0.1041535396760983,1,0,1.7050000429153442,1,0,0,-0.6369999647140503,0.04484904764217281,0,0,1,0,0.4906421976292752,1,0,1,0,0
2016-02-11,1.6440000534057615,1,0,0,-0.6779999732971194,-0.48600006103515647,-0.3439999818801882,0,0,0.04517694985176352,0,0,0,-0.12322591699792207,-0.12473673074379421,-0.11631949411578346,1,0,1.6440000534057615,1,0,0,-0.6779999732971194,0.04517694985176352,0,0,1,0,0.4668981424002929,1,0,1,0,0
2016-02-12,1.7480000257492063,1,0,0,-0.5900000333786017,-0.4409998655319216,-0.23799991607666038,0,0,0.04753790538047072,0,0,0,-0.10161740662438867,-0.10557844528255045,-0.10669152537569804,1,0,1.7480000257492063,1,0,0,-0.5900000333786017,0.04753790538047072,0,0,1,0,0.5073176466650547,1,0,1,0,0
2016-02-16,1.777999997138977,1,0,0,-0.5410000085830688,-0.41800010204315186,-0.24299991130828857,0,0,0.047797753928538675,0,0,0,-0.0735207861151872,-0.0937828266706614,-0.09533797366946017,0,0,1.777999997138977,1,0,0,-0.5410000085830688,0.047797753928538675,0,0,1,1,0.5363265511326739,1,0,1,0,0
2016-02-17,1.819000005722046,1,0,0,-0.4609999656677246,-0.3310000896453862,-0.3259999752044678,0,0,0.048173950008096024,0,0,0,-0.04769422693558323,-0.08409702152547904,-0.08200464365088489,0,0,1.819000005722046,1,0,0,-0.4609999656677246,0.048173950008096024,0,0,1,1,0.5658340962053016,1,0,1,0,0
2016-02-18,1.758999943733215,1,0,0,-0.5140000581741335,-0.4370001554489138,-0.3070000410079958,0,0,0.04862023201238533,0,0,0,-0.06580098774725573,-0.08519858916875911,-0.0858516543364789,0,0,1.758999943733215,1,0,0,-0.5140000581741335,0.04862023201238533,0,0,1,1,0.5551037084997436,1,0,1,0,0
2016-02-19,1.7480000257492063,1,0,0,-0.5129998922348025,-0.3809999227523806,-0.36499989032745384,0,0,0.04853423842227885,0,0,0,-0.06555702117427098,-0.07834104622903126,-0.08562718398598834,0,0,1.7480000257492063,1,0,0,-0.5129998922348025,0.04853423842227885,0,0,1,1,0.5541039095687322,1,0,1,0,0
2016-02-22,1.7660000324249268,1,0,0,-0.503000020980835,-0.31800007820129395,-0.36699986457824707,0,0,0.04865265429040596,0,0,0,-0.06683273719054483,-0.045055657137847094,-0.07792087808102177,0,0,1.7660000324249268,1,0,0,-0.503000020980835,0.04865265429040596,0,0,0,1,0.5789317270389447,1,0,1,0,0
2016-02-23,1.7450000047683716,1,0,0,-0.5029999017715454,-0.3089998960494995,-0.3140000104904175,0,0,0.04868101511161372,0,0,0,-0.07782304238811788,-0.02785216830529791,-0.08943704743705305,0,0,1.7450000047683716,1,0,0,-0.5029999017715454,0.04868101511161372,0,0,0,1,0.5576374973145,1,0,1,0,0
2016-02-24,1.7419999837875366,1,0,0,-0.5200001001358032,-0.2549999952316284,-0.24600005149841309,0,0,0.04868445028849459,0,0,0,-0.07696718168391226,0.01952504985879777,-0.08786176679504165,0,0,1.7419999837875366,1,0,0,-0.5200001001358032,0.04868445028849459,0,0,0,1,0.5653318307680117,1,0,1,0,0
2016-02-25,1.6970000267028809,1,0,0,-0.5529999732971191,-0.43599987030029297,-0.27199995517730713,0,0,0.048915636548647064,0,1,0,-0.06471523204714891,0.04416077762053039,-0.07602897143809706,0,0,1.6970000267028809,1,0,0,-0.5529999732971191,0.048915636548647064,0,0,0,1,0.5813977907453811,1,0,1,0,0
2016-02-26,1.7619999647140503,1,0,0,-0.48100006580352783,-0.4099999666213989,-0.25400006771087646,0,0,0.04983505353821286,0,1,0,-0.06811564055352315,0.003239687350985454,-0.07706504006352399,0,0,1.7619999647140503,1,0,0,-0.48100006580352783,0.04983505353821286,0,0,0,1,0.5837056135951781,1,0,1,0,0
2016-02-29,1.7400000095367432,1,0,0,-0.49200010299682617,-0.42799997329711914,-0.26200008392333984,0,0,0.049341186274220565,0,0,0,-0.07529146385521646,-0.02865462232870708,-0.08117348241834921,0,0,1.7400000095367432,1,0,0,-0.49200010299682617,0.049341186274220565,0,0,0,1,0.5699424842462737,0,0,0,0,0
2016-03-01,1.8339999914169312,1,0,0,-0.3909999132156372,-0.3520001173019409,-0.25000011920928955,0,0,0.050897662911232926,0,1,0,-0.05463827582380387,-0.005871126937536109,-0.06547480788314841,0,0,1.8339999914169312,1,0,0,-0.3909999132156372,0.050897662911232926,0,0,0,1,0.6157564880808868,1,0,1,0,0
2016-03-02,1.8480000495910645,1,0,0,-0.36999988555908203,-0.35199999809265137,-0.2739999294281006,0,0,0.046584345195268266,0,1,0,-0.04643251870260012,0.006728395018843258,-0.05740808733185121,0,0,1.8480000495910645,1,0,0,-0.36999988555908203,0.046584345195268266,0,0,0,1,0.6247870885310582,0,0,0,0,0
2016-03-03,1.830000042915344,1,0,0,-0.3249999284744265,-0.3419998884201052,-0.292999863624573,0,0,0.0461953549175414,0,1,0,-0.05173720464884646,0.04176875594921303,-0.049707449748443544,0,0,1.830000042915344,1,0,0,-0.3249999284744265,0.0461953549175414,0,0,0,1,0.6302459335182267,0,0,0,0,0
2016-03-04,1.883000016212464,1,0,0,-0.2949999570846551,-0.3100000619888299,-0.22899997234344416,0,0,0.04649888552595363,0,1,0,-0.038843361391319386,0.02568951906040695,-0.04765757729791553,0,0,1.883000016212464,1,0,0,-0.2949999570846551,0.04649888552595363,0,0,0,1,0.6405262349200194,0,0,0,0,0
2016-03-07,1.9019999504089355,1,0,0,-0.42799997329711914,-0.26600003242492676,-0.3380000591278076,0,0,0.04654621018427857,0,1,0,-0.024415175611882223,0.025773424737809192,-0.03330122246799683,0,0,1.9019999504089355,1,0,0,-0.42799997329711914,0.04654621018427857,0,0,0,1,0.6439285179514745,0,0,0,0,0
2016-03-08,1.8320000171661377,1,0,0,-0.4430000782012944,-0.29600000381469727,-0.36299991607666016,0,0,0.04718369394733857,0,1,0,-0.05352543403328769,0.03016770169308458,-0.04780191344159734,0,0,1.8320000171661377,1,0,0,-0.4430000782012944,0.04718369394733857,0,0,0,1,0.6206678303197086,0,0,0,0,0
2016-03-09,1.8919999599456787,1,0,0,-0.33299994468688965,-0.3020000457763672,-0.23399996757507324,0,0,0.04771742207423353,0,1,0,-0.043052560393237904,0.009876980597540497,-0.027319694416279017,0,0,1.8919999599456787,1,0,0,-0.33299994468688965,0.04771742207423353,0,0,0,1,0.6342952032826377,0,0,0,0,0
2016-03-10,1.9290000200271609,1,0,0,-0.3089998960494993,-0.25199997425079323,-0.17999994754791193,0,0,0.04639202595805087,0,1,0,-0.03580576840483163,0.024385236222184137,-0.024254311559252728,0,0,1.9290000200271609,1,0,0,-0.3089998960494993,0.04639202595805087,0,0,0,1,0.6391511153645102,0,0,0,0,0
2016-03-11,1.976999998092652,1,0,0,-0.23099994659423762,-0.24499988555908137,-0.11899995803832897,0,0,0.045398223218982625,1,1,1,-0.012564536267007709,0.03528204333916718,-0.020956115252407703,0,0,1.976999998092652,1,0,0,-0.23099994659423762,0.045398223218982625,1,0,0,1,0.6701088323558789,0,0,0,0,0
2016-03-14,1.963000059127808,1,0,0,-0.27600002288818315,-0.22000002861022905,-0.14899992942810014,0,0,0.044989748805044846,1,1,1,-0.0163695302720982,0.029277189925848823,-0.016178408402230615,0,0,1.963000059127808,1,0,0,-0.27600002288818315,0.044989748805044846,1,0,0,1,0.667209731668025,0,0,0,0,0
2016-03-15,1.9589999914169312,1,0,0,-0.17999994754791304,-0.221000075340271,-0.1390000581741333,0,0,0.044878918019713505,1,1,1,0.001436463637402463,0.03142698757585283,-0.030731631056851505,0,1,1.9589999914169312,1,0,0,-0.17999994754791304,0.044878918019713505,1,0,0,1,0.6645246404835737,0,0,0,0,0
2016-03-16,1.937999963760376,1,0,0,-0.2869999408721924,-0.3429999351501465,-0.12000012397766113,0,0,0.04456303571900097,1,1,1,0.002168568036678753,0.024589284787535304,-0.02221585990970476,0,1,1.937999963760376,1,0,0,-0.2869999408721924,0.04456303571900097,1,0,0,1,0.6727691391004641,0,0,0,0,0
2016-03-17,1.902999997138977,1,0,0,-0.3649998903274536,-0.3999999761581421,-0.047999978065490945,0,0,0.04451427384439256,1,1,1,-0.0019509042523818687,0.022230054799925236,-0.027701233702709716,0,0,1.902999997138977,1,0,0,-0.3649998903274536,0.04451427384439256,1,0,0,1,0.6807788350239038,0,0,0,0,0
2016-03-18,1.871000051498413,1,0,0,-0.4159998893737793,-0.34599995613098145,-0.10599994659423895,0,0,0.04464904770738758,1,1,1,-0.01754551707879748,0.023281476266673318,-0.024439117504474916,0,0,1.871000051498413,1,0,0,-0.4159998893737793,0.04464904770738758,1,0,0,1,0.6763638253145864,0,0,0,0,0
2016-03-21,1.9229999780654907,1,0,0,-0.31499993801116943,-0.20700013637542725,-0.006999969482422097,0,0,0.04484732982654893,1,1,1,-0.000927474572098963,0.04717319705635359,-0.027280097872065423,0,0,1.9229999780654907,1,0,0,-0.31499993801116943,0.04484732982654893,1,0,0,1,0.683319461246756,0,1,0,0,0
2016-03-22,1.934999942779541,1,0,0,-0.26399993896484375,-0.279000043869019,0.019999980926513006,0,0,0.04472987740061332,1,1,1,0.022697696176171123,0.041229718863461606,-0.025904773530506242,0,1,1.934999942779541,1,0,0,-0.26399993896484375,0.04472987740061332,1,0,0,1,0.683629258110886,0,1,0,0,0
