Date,SPY_Close,SPY_Return,XAsset_Credit_Ratio,XAsset_Credit_Change_5d,XAsset_Credit_Change_20d,XAsset_Credit_Stress,XAsset_Credit_Volatility,XAsset_Credit_Stress_lead5,XAsset_Credit_Stress_lead10,XAsset_Credit_Change_lead5,XAsset_Credit_Change_lead10,XAsset_10Y_Yield,XAsset_10Y_Change_5d,XAsset_10Y_Change_20d,XAsset_High_Yield_Regime,XAsset_Yield_Rising,XAsset_DXY,XAsset_DXY_Change_5d,XAsset_DXY_Change_20d,XAsset_Strong_Dollar,XAsset_Dollar_Momentum,XAsset_Strong_Dollar_lead5,XAsset_Realized_Vol_20,XAsset_Realized_Vol_60,XAsset_High_Vol_Regime,XAsset_Vol_Spike,XAsset_Downside_Vol,XAsset_Vol_Spike_lead5,XAsset_High_Vol_lead5
2016-03-07,200.58999633789065,0.000798301990502237,0.704515800971913,0.01181770631985879,0.0322886045619013,0,0.009134132558867336,0.0,0.0,0.013533243553045082,0.016247409787592648,1.9019999504089355,0.16199994087219238,0.053999900817871094,0,1,97.06999969482422,-0.011607773141998456,0.0004122530766832444,0,-0.01641188721798829,1.0,17.570657919075632,20.318811397191137,0,0,7.682670135201527,0.0,0.0
2016-03-08,198.3999938964844,-0.010917804882538684,0.6958629123143274,-0.019239136568451776,0.036972183056644736,0,0.008706303979706214,0.0,1.0,0.03698800453792073,0.006394793035584101,1.8320000171661377,-0.001999974250793457,0.09700000286102295,0,1,97.20999908447266,-0.011591249693292172,0.00662731067278588,0,-0.015080927000768723,1.0,17.269156853733804,20.377325994634763,0,0,7.252679167575839,0.0,1.0
2016-03-09,199.3800048828125,0.0049395716556293046,0.6983796544197073,-0.006957529835793008,0.04110896100306749,0,0.008698354112073831,0.0,0.0,0.02714831095301573,-0.0013614992821088245,1.8919999599456787,0.04399991035461426,0.1629999876022339,0,1,97.16999816894533,-0.010589562419533238,0.01144996853976643,0,-0.01316131848988179,1.0,17.22895482277146,20.398238331662355,0,0,7.252679167575839,0.0,0.0
2016-03-10,199.5399932861328,0.0008024295285495864,0.7003193035598443,-0.0028439629261337585,0.04679792874138178,0,0.008627635794990268,0.0,0.0,0.025989213370868347,0.005632739222396044,1.9290000200271609,0.09899997711181685,0.22399997711181663,0,1,96.06999969482422,-0.015373577992125131,0.0018771540965847322,0,-0.0115114328002765,0.0,17.180676219338043,20.014044198657025,0,0,7.2865759740584695,0.0,0.0
2016-03-11,202.759994506836,0.016137122025887907,0.7067630229470023,0.003294107030491711,0.06711027616924592,0,0.008243032582792676,0.0,0.0,0.021855041124341668,0.010090612024186152,1.976999998092652,0.09399998188018799,0.33299994468689054,0,1,96.16999816894533,-0.012019706317678014,0.006383430576978988,0,-0.009489035386364197,0.0,16.506787486299444,20.263675120559064,0,0,6.1946695555276765,0.0,0.0
2016-03-14,202.5,-0.0012822771448005588,0.702728254785128,-0.002537269120605923,0.039528504502332806,0,0.007379802070011119,0.0,0.0,0.01181770631985879,0.013533243553045082,1.963000059127808,0.061000108718872514,0.21500003337860174,0,1,96.62000274658205,-0.004635798389377888,0.006668049252597008,0,-0.007586355955375124,0.0,15.604952913801117,20.14820284381618,0,0,6.158773409571746,0.0,0.0
2016-03-15,202.1699981689453,-0.0016296386718750444,0.696446995054971,0.0008393646655215914,0.02440011757006255,0,0.007708639615709653,0.0,0.0,-0.019239136568451776,0.03698800453792073,1.9589999914169312,0.12699997425079346,0.1809999942779541,0,1,96.62999725341795,-0.005966483247785037,-0.0024776038645519805,0,-0.006654255774094747,0.0,14.97031051095225,19.913651718749676,0,0,6.116415065653786,0.0,0.0
2016-03-16,203.33999633789065,0.0057871997800960084,0.6977280591375814,-0.0009330101156330706,0.01766278769870433,0,0.007521271538772319,0.0,0.0,-0.006957529835793008,0.02714831095301573,1.937999963760376,0.046000003814697266,0.11899995803833008,0,1,95.88999938964844,-0.013172777641421884,-0.009298496924949662,0,-0.006007958781914768,0.0,14.19169309750754,19.709581057355518,0,0,6.116415065653786,0.0,0.0
2016-03-17,204.6300048828125,0.006344096430385582,0.7000170076247171,-0.0004316544376123943,0.02838993136323209,0,0.0072894864067410475,0.0,0.0,-0.0028439629261337585,0.025989213370868347,1.902999997138977,-0.026000022888183816,0.14400005340576194,0,1,94.76000213623048,-0.013635865127043512,-0.022588910582234223,0,-0.0060575781586714224,0.0,14.013122116611207,19.12667710193439,0,0,6.10824304766968,0.0,0.0
2016-03-18,204.3800048828125,-0.0012217172166084644,0.7000255047725036,-0.00953292398689054,0.025694275429803293,0,0.007290130753660051,0.0,0.0,0.003294107030491711,0.021855041124341668,1.871000051498413,-0.10599994659423895,0.12300002574920677,0,1,94.98999786376952,-0.012269942057218874,-0.016666673248270203,0,-0.005649240538477851,0.0,14.041823073428963,19.06012276714939,0,0,6.091418649463262,0.0,0.0
2016-03-21,204.6699981689453,0.0014188926470526386,0.7000935423343144,-0.0037492621548556038,0.019073731108419256,0,0.007185537645964326,0.0,0.0,-0.002537269120605923,0.01181770631985879,1.9229999780654907,-0.04000008106231734,0.15699994564056396,0,1,95.29000091552734,-0.013765284550271373,-0.021462275588811974,0,-0.005622624254586883,0.0,13.396708772532131,18.97386224096291,0,0,6.091418649463262,0.0,0.0
2016-03-22,204.5599975585937,-0.000537453517055364,0.699531294463491,0.004428620455569021,0.022398768361910015,0,0.007102253780728765,0.0,0.0,0.0008393646655215914,-0.019239136568451776,1.934999942779541,-0.024000048637390137,0.18999993801116943,0,1,95.6500015258789,-0.010141733989383783,-0.018773099795185044,0,-0.005615225881891695,0.0,12.219808324911117,18.802506321924582,0,0,4.591815419154343,0.0,0.0
2016-03-23,203.2100067138672,-0.006599486022871193,0.6928098812365804,-0.007048846375878992,0.011867095369702652,0,0.007498271799949302,0.0,0.0,-0.0009330101156330706,-0.006957529835793008,1.875,-0.06299996376037598,0.13300001621246338,0,1,96.0500030517578,0.0016686167809760732,-0.014467433264520713,0,-0.005382477620496396,0.0,12.678221710563356,18.847805407814604,0,0,4.931540134778728,0.0,0.0
2016-03-24,203.1199951171875,-0.00044294864281180235,0.6900500372830114,-0.014238183120043657,0.008069335516614151,0,0.00756723111451965,0.0,0.0,-0.0004316544376123943,-0.0028439629261337585,1.899999976158142,-0.003000020980834961,0.20299994945526123,0,1,96.13999938964844,0.014563077483198184,-0.01182034654185482,0,-0.005159541163205078,0.0,12.197697928399636,18.842597816220856,0,0,4.9147595379745095,0.0,0.0
2016-03-28,203.2400054931641,0.0005908348703305144,0.6865039334134174,-0.01931582673331378,-0.004166427694544117,0,0.00749465676676968,0.0,0.0,-0.00953292398689054,0.003294107030491711,1.870000004768372,-0.0010000467300410598,0.10800004005432173,0,0,95.94000244140624,0.010001101158031211,-0.02251654661350122,0,-0.006102645621813946,0.0,12.107462015038697,18.70920485590112,0,0,4.941427457111124,0.0,0.0
2016-03-29,205.1199951171875,0.009250096305899902,0.6860494757455241,-0.020060271577371447,-0.01470342324025209,0,0.007099141164926407,0.0,0.0,-0.0037492621548556038,-0.002537269120605923,1.8140000104904173,-0.10899996757507346,0.0740000009536741,0,0,95.16000366210938,-0.001364227643708471,-0.0310558542999263,0,-0.0069526968865038065,0.0,11.765718597627641,18.754443467603636,0,0,4.3614309326492675,0.0,0.0
2016-03-30,206.0200042724609,0.004387720245211613,0.6893113889553054,-0.014609647329679287,-0.028472963508611948,0,0.005566841899962369,0.0,0.0,0.004428620455569021,0.0008393646655215914,1.830000042915344,-0.104999899864197,-0.003999948501587136,0,0,94.83999633789062,-0.008468428385431048,-0.03568888856825003,0,-0.008408857715987567,0.0,8.95179936598059,18.65814273168916,0,0,4.3614309326492675,0.0,0.0
2016-03-31,205.5200042724609,-0.002426948789588157,0.6875105424273508,-0.00764905200221877,-0.0224125760317615,0,0.005301540115872364,0.0,0.0,-0.007048846375878992,-0.0009330101156330706,1.7860000133514404,-0.08899998664855957,-0.06200003623962402,0,0,94.58999633789062,-0.015200485866517122,-0.036859818555424084,0,-0.009918075181750747,0.0,9.030271184257394,18.43085099561509,0,0,4.362997827777672,0.0,0.0
2016-04-01,206.9199981689453,0.0068119592612911894,0.6845293250312617,-0.008000452073717468,-0.025326668079351577,0,0.0053501989396735035,0.0,0.0,-0.014238183120043657,-0.0004316544376123943,1.7920000553131104,-0.10799992084503174,-0.037999987602233665,0,0,94.62000274658205,-0.01581024186307678,-0.030234672106888016,0,-0.011573707839753183,0.0,9.184642487630832,18.475576681118074,0,0,4.362997827777672,0.0,0.0
2016-04-04,206.25,-0.0032379575433703067,0.6827893678018365,-0.005410843887101224,-0.030737988806714633,1,0.0052590355193422285,0.0,0.0,-0.01931582673331378,-0.00953292398689054,1.7790000438690186,-0.09099996089935347,-0.10399997234344549,0,0,94.51000213623048,-0.014905151853098042,-0.02907329266621861,0,-0.01347828732025953,0.0,9.333708449399502,18.289857445656832,0,0,4.3909724828685786,0.0,0.0
2016-04-05,204.19000244140625,-0.009987866950757596,0.6780982835653849,-0.01158982327258351,-0.03749740938398238,1,0.005373805866075414,0.0,0.0,-0.020060271577371447,-0.0037492621548556038,1.7269999980926514,-0.08700001239776589,-0.17499995231628418,0,0,94.62999725341795,-0.0055696341771207525,-0.02513652466341121,0,-0.014755726207264253,0.0,10.180262721157538,17.698743880967076,0,0,5.301100086392705,0.0,0.0
2016-04-06,206.4199981689453,0.010921179787825253,0.6843739555681901,-0.007162848991365545,-0.016510373728536365,0,0.0053406553442720784,0.0,0.0,-0.014609647329679287,0.004428620455569021,1.7549999952316284,-0.0750000476837156,-0.07700002193450928,0,0,94.43000030517578,-0.0043230287699941305,-0.028597868588406627,0,-0.016516985170323878,0.0,9.757922747997686,17.639429054947037,0,0,4.128609964498355,0.0,0.0
2016-04-07,203.9499969482422,-0.011965900797467954,0.6791931640933424,-0.01209781933618459,-0.02747286551797845,1,0.005436644377305375,0.0,0.0,-0.00764905200221877,-0.007048846375878992,1.690999984741211,-0.09500002861022949,-0.20099997520446777,0,0,94.4800033569336,-0.0011628394673377507,-0.02768338852219343,0,-0.01847365302342187,0.0,10.865108211677267,17.84699319785937,0,0,5.54466100891331,0.0,0.0
2016-04-08,204.5,0.0026967544005278565,0.6838352258127359,-0.0010139802535035214,-0.023537945710359498,0,0.00567052242320613,0.0,0.0,-0.008000452073717468,-0.014238183120043657,1.7200000286102295,-0.07200002670288086,-0.20899999141693137,0,0,94.23999786376952,-0.004016115744894688,-0.019048629508357284,0,-0.019519942203668973,0.0,10.877732884186367,17.790753751824347,0,0,5.54466100891331,0.0,0.0
2016-04-11,204.0200042724609,-0.002347167371829273,0.6848154307324563,0.0029673322786827327,-0.031053679241778598,0,0.005166006552630293,1.0,0.0,-0.005410843887101224,-0.01931582673331378,1.7239999771118164,-0.05500006675720215,-0.2530000209808356,0,0,93.9499969482422,-0.005925353669774203,-0.023084135000222883,0,-0.020993320482529065,0.0,9.401284949767488,16.96887480765777,0,0,5.496633469956422,0.0,0.0
2016-04-12,205.9199981689453,0.009312782358082083,0.6915690919632784,0.01986556923144689,-0.015879769663255883,0,0.005658237814994784,1.0,0.0,-0.01158982327258351,-0.020060271577371447,1.781000018119812,0.054000020027160645,-0.18200004100799605,0,0,93.95999908447266,-0.007080187978353747,-0.027530569100542523,0,-0.02270325140018604,0.0,9.899847413973003,16.760572887633344,0,0,5.540111998361379,0.0,0.0
2016-04-13,208.0,0.010101019082897178,0.6937216883439066,0.013658808462335026,-0.003913157398072076,0,0.00537903275905454,0.0,0.0,-0.007162848991365545,-0.014609647329679287,1.7619999647140503,0.006999969482421875,-0.19700002670288086,0,0,94.73999786376952,0.0032828291601387782,-0.019559137362819112,0,-0.023557328075099398,0.0,10.373540824928321,16.17320223307983,0,0,5.585350979386776,0.0,0.0
2016-04-14,208.009994506836,4.805051363465651e-05,0.6939358679721266,0.021706201796751312,-0.0054350561308113,0,0.005359607724770654,1.0,0.0,-0.01209781933618459,-0.00764905200221877,1.781000018119812,0.09000003337860107,-0.15699994564056396,0,0,94.9000015258789,0.00444536572843468,-0.010324307749202122,0,-0.02360861861631202,0.0,10.254101546671892,16.176772844392747,0,0,5.585350979386776,0.0,0.0
2016-04-15,207.77999877929688,-0.0011056955608522712,0.6899464666126559,0.008936715409266549,-0.014386137625759021,0,0.005425670388848309,0.0,0.0,-0.0010139802535035214,-0.008000452073717468,1.7519999742507937,0.03199994564056419,-0.15100002288818337,0,0,94.6999969482422,0.004881144894948397,-0.0006332332907930116,0,-0.022510834751739962,0.0,10.093891085829027,15.90267195518913,0,0,5.548122500238086,0.0,0.0
2016-04-18,209.2400054931641,0.007026695170106567,0.6931238816298412,0.012132394400778068,-0.009859102412140386,0,0.005553561907683406,0.0,1.0,0.0029673322786827327,-0.005410843887101224,1.7730000019073486,0.04900002479553223,-0.09800004959106445,0,0,94.48999786376952,0.005747748090133564,-0.005263712088056649,0,-0.021940686693729283,0.0,10.299136775947312,15.919402492650756,0,0,5.587476856708951,0.0,0.0
2016-04-19,209.8999938964844,0.0031542170999507846,0.6947710367297658,0.00462997089328776,-0.007602563490018532,0,0.00558931362064058,0.0,1.0,0.01986556923144689,-0.01158982327258351,1.7829999923706057,0.001999974250793679,-0.13999998569488503,0,0,93.9800033569336,0.00021290200783163904,-0.013747481855468147,0,-0.021554947007062092,0.0,10.322517870539553,15.445248479527319,0,0,5.587476856708951,0.0,0.0
2016-04-20,210.1000061035156,0.0009528928673043779,0.6980264253435238,0.006205279540695496,-0.002151253463394287,0,0.00570039898586522,0.0,0.0,0.013658808462335026,-0.007162848991365545,1.8539999723434448,0.09200000762939453,-0.08099997043609619,0,1,94.48999786376952,-0.0026388009883585584,-0.012127586446462724,0,-0.021222671339625975,0.0,10.301201419042751,15.045554073157605,0,0,5.60849273272569,0.0,0.0
2016-04-21,208.97000122070312,-0.005378414326440928,0.6961432270915826,0.003180926684055896,0.004811342830521648,0,0.005287720566899496,0.0,1.0,0.021706201796751312,-0.01209781933618459,1.870000004768372,0.08899998664856001,-0.004999995231627974,0,1,94.5999984741211,-0.0031612544460919434,-0.015096351187572021,0,-0.021254117235778542,0.0,10.184570030633013,14.91753179628873,0,0,5.488416526739968,0.0,0.0
2016-04-22,208.97000122070312,0.0,0.6969747532465412,0.01018671299005458,0.010035092514153021,0,0.005195312904846439,0.0,0.0,0.008936715409266549,-0.0010139802535035214,1.888000011444092,0.13600003719329834,-0.011999964714050071,0,1,95.12000274658205,0.004435119449575087,-0.01060949292221669,0,-0.021193574554796635,0.0,10.175044129612074,14.693187178767845,0,0,5.505645654099511,0.0,0.0
2016-04-25,208.6100006103516,-0.0017227382315575523,0.695928997675329,0.004047063042888821,0.013729075396623713,0,0.005048647750068522,0.0,0.0,0.012132394400778068,0.0029673322786827327,1.9019999504089355,0.12899994850158691,0.03199994564056352,0,1,94.83999633789062,0.0037040796066660775,-0.01146556259665954,0,-0.02064102535395455,0.0,10.233631864598813,14.693056792896906,0,0,5.463811598753146,0.0,0.0
2016-04-26,208.9199981689453,0.0014860148491766534,0.6985669934738725,0.005463608215411586,0.01824579446656638,0,0.005083751543724457,0.0,0.0,0.00462997089328776,0.01986556923144689,1.930999994277954,0.1480000019073484,0.11699998378753684,0,1,94.56999969482422,0.006277892283636399,-0.006200125521013233,0,-0.019398238915008897,0.0,9.797945198132766,13.910737492182434,0,0,5.463811598753146,0.0,0.0
2016-04-27,209.3500061035156,0.0020582420942898416,0.6982263388383905,0.0002863981757830203,0.01293312431207072,0,0.005010068173457411,0.0,0.0,0.006205279540695496,0.013658808462335026,1.8600000143051147,0.006000041961669922,0.02999997138977073,0,1,94.38999938964844,-0.0010582969243501106,-0.004744801408879895,0,-0.01785103455704039,0.0,9.723721798883766,13.907251405522628,0,0,5.463811598753146,0.0,0.0
2016-04-28,207.4499969482422,-0.00907575399990157,0.6964226390165215,0.00040137131852335806,0.012962850806193194,0,0.005009067734136051,0.0,0.0,0.003180926684055896,0.021706201796751312,1.838000059127808,-0.031999945640563965,0.05200004577636763,0,1,93.76000213623048,-0.008879454032130862,-0.008774650954581631,0,-0.016446776176998266,0.0,10.288203585485846,13.489911424945733,0,0,6.028052115842302,0.0,0.0
2016-04-29,206.3300018310547,-0.00539886784123178,0.6968336840204481,-0.00020240220386180674,0.01797491873503665,0,0.004869841719725168,0.0,0.0,0.01018671299005458,0.008936715409266549,1.819000005722046,-0.06900000572204612,0.026999950408935547,0,1,93.08000183105467,-0.02144660278198607,-0.01627563803450638,0,-0.015748824473379185,0.0,10.205319969794942,13.52931609113934,0,0,6.066345047384932,0.0,0.0
2016-05-02,207.97000122070312,0.00794842909462723,0.6967042224704737,0.001113942367302112,0.020379424936616264,0,0.004810272040584349,0.0,0.0,0.004047063042888821,0.012132394400778068,1.8650000095367432,-0.03699994087219238,0.08599996566772461,0,1,92.62999725341795,-0.02330239529532463,-0.019892126127588172,0,-0.015289766146447665,0.0,10.520116126595267,13.597791080640809,0,0,6.12349545530694,0.0,0.0
2016-05-03,206.1600036621093,-0.008703166552723296,0.6909878458392028,-0.010849564473379592,0.019008398319555697,0,0.004933164399637008,0.0,0.0,0.005463608215411586,0.00462997089328776,1.7999999523162842,-0.13100004196166992,0.07299995422363281,0,0,92.94000244140624,-0.01723588092077777,-0.01785897560036842,0,-0.014925888693295525,0.0,10.359944541112457,13.088853092634704,0,0,5.924693552483975,0.0,0.0
2016-05-04,205.009994506836,-0.005578236005263748,0.6895544894460891,-0.012419825649557015,0.007569741419510834,0,0.0045666101738704645,0.0,0.0,0.0002863981757830203,0.006205279540695496,1.784000039100647,-0.07599997520446777,0.029000043869018555,0,0,93.18000030517578,-0.012819144954940631,-0.013237318605954562,0,-0.014157861194172922,0.0,9.79903843580734,12.798533489882837,0,0,5.97007154100875,0.0,0.0
2016-05-05,204.97000122070312,-0.0001950796897930429,0.68759369592206,-0.012677564742768266,0.012368398671873448,0,0.0042440553572549895,0.0,0.0,0.00040137131852335806,0.003180926684055896,1.746999979019165,-0.09100008010864302,0.0559999942779541,0,0,93.77999877929688,0.00021327477187282895,-0.007409023632145573,0,-0.013144142949670529,0.0,8.782377943824075,12.800008824221981,0,0,4.87263108984504,0.0,0.0
2016-05-06,205.72000122070312,0.003659072037534017,0.688668235157504,-0.011717930763382123,0.0070675056831475125,0,0.003994341899995643,0.0,0.0,-0.00020240220386180674,0.01018671299005458,1.7790000438690186,-0.039999961853027344,0.05900001525878906,0,0,93.88999938964844,0.008702165262780559,-0.0037139057943000875,0,-0.01237740676396767,0.0,8.824276090251908,12.794839233356056,0,0,4.87263108984504,0.0,0.0
2016-05-09,205.88999938964844,0.0008263570286630717,0.6881055497280769,-0.012341927126415797,0.0048043879386618915,0,0.003994203765311336,0.0,0.0,0.001113942367302112,0.004047063042888821,1.7599999904632568,-0.10500001907348633,0.03600001335144043,0,0,94.1500015258789,0.016409417224773515,0.0021288407039212753,0,-0.011116757978760461,0.0,8.769161442007913,12.42062509744447,0,0,4.919871329597142,0.0,0.0
2016-05-10,208.4499969482422,0.01243381206558225,0.6927952226451018,0.002615641963577442,0.0017729691741177334,0,0.00365161486398214,0.0,0.0,-0.010849564473379592,0.005463608215411586,1.7599999904632568,-0.039999961853027344,-0.021000027656555176,0,0,94.29000091552734,0.014525483523332383,0.003512152344297137,0,-0.009564621906518477,0.0,9.2436881088975,12.003202273174916,0,0,4.919871329597142,0.0,0.0
2016-05-11,206.5,-0.009354746830369964,0.6915451439620002,0.002886870503171046,-0.0031374893108825352,0,0.003602947984331326,0.0,0.0,-0.012419825649557015,0.0002863981757830203,1.7369999885559082,-0.04700005054473877,-0.02499997615814209,0,0,93.81999969482422,0.006868420128271824,-0.009710768310003615,0,-0.009072203453877704,0.0,9.178501616831817,11.804803568618999,0,0,5.533646141703992,0.0,0.0
2016-05-12,206.5599975585937,0.0002905450779355778,0.6940734508158167,0.009423813703043571,0.00019826449393978152,0,0.0037018125961464357,0.0,0.0,-0.012677564742768266,0.00040137131852335806,1.756999969482422,0.009999990463257058,-0.024000048637389915,0,0,94.13999938964844,0.0038387781513922192,-0.008008452307803338,0,-0.008956410681807764,0.0,9.18028566818061,11.39054064562246,0,0,5.533646141703992,0.0,0.0
2016-05-13,204.759994506836,-0.008714189935285499,0.6897183893903992,0.0015249058679975835,-0.0003305723462524446,0,0.0037465006351137895,0.0,0.0,-0.011717930763382123,-0.00020240220386180674,1.7050000429153442,-0.07400000095367432,-0.04699993133544944,0,0,94.61000061035156,0.007668561352472514,-0.0009503309481606603,0,-0.008972265564676146,0.0,9.650363756709888,11.520281196185566,0,0,5.954253144162545,0.0,0.0
2016-05-16,206.77999877929688,0.009865229178805501,0.695870221973791,0.011284129664093756,0.003962264779409974,0,0.004130689840956902,0.0,0.0,-0.012341927126415797,0.001113942367302112,1.753000020980835,-0.006999969482421875,-0.019999980926513672,0,0,94.56999969482422,0.004460947022182138,0.0008466698366322856,0,-0.0086667464684417,0.0,9.998667140686855,11.654410471495664,0,0,5.954253144162545,0.0,0.0
2016-05-17,204.8500061035156,-0.00933355589116347,0.694681371657674,0.0027225202353022837,-0.00012905700921828078,0,0.00411868726265486,0.0,0.0,0.002615641963577442,-0.010849564473379592,1.758999943733215,-0.001000046730041726,-0.02400004863739058,0,0,94.5500030517578,0.0027574730481059184,0.006065116774462753,0,-0.007676116536945154,0.0,10.357510579059879,11.522050199633469,0,0,6.303162711157174,0.0,0.0
2016-05-18,204.9100036621093,0.0002928853151382693,0.7007422700898384,0.013299386465424279,0.0038907477535368162,0,0.004446439779456986,0.0,0.0,0.002886870503171046,-0.012419825649557015,1.8799999952316284,0.14300000667572021,0.026000022888183594,0,1,95.08000183105467,0.01342999510050058,0.006244089116562268,0,-0.006757532758793905,0.0,10.341980924627675,11.174672435544895,0,0,6.303162711157174,0.0,0.0
2016-05-19,204.1999969482422,-0.0034649685285149667,0.6971558484279877,0.004441025094026996,0.001454616373466333,0,0.004561011968572055,0.0,0.0,0.009423813703043571,-0.012677564742768266,1.8450000286102293,0.08800005912780717,-0.024999976158142756,0,1,95.29000091552734,0.012215865023739836,0.007293894847101967,1,-0.005638020457060205,0.0,10.262170582434987,11.188780209191696,0,0,6.2507321747658855,0.0,0.0
2016-05-20,205.4900054931641,0.006317377885411313,0.6991254681280306,0.013639013954587664,0.0030857859219020067,0,0.0045963754386319595,0.0,0.0,0.0015249058679975835,-0.011717930763382123,1.8489999771118164,0.14399993419647217,-0.03900003433227561,0,1,95.30999755859376,0.007398762749459387,0.0019974222721366175,1,-0.00500767469734254,0.0,10.5943896836075,11.003315418348295,0,0,6.2507321747658855,0.0,0.0
2016-05-23,205.2100067138672,-0.0013625907431601414,0.6992936843470765,0.004919685115386985,0.00483481315333445,0,0.004579648262379802,0.0,0.0,0.011284129664093756,-0.012341927126415797,1.838000059127808,0.0850000381469731,-0.06399989128112749,0,1,95.2300033569336,0.0069789961323802885,0.004112263117909354,1,-0.004228783411614095,0.0,10.591082029905762,10.993505984820438,0,0,6.262378125304083,0.0,0.0
2016-05-24,207.8699951171875,0.012962274335038826,0.7046833120106153,0.014397881908182253,0.008755521795164034,0,0.004816577978356064,0.0,0.0,0.0027225202353022837,0.002615641963577442,1.8589999675750728,0.10000002384185769,-0.0720000267028813,0,1,95.56999969482422,0.010787907034842226,0.010574177891794267,1,-0.0033900682409737206,0.0,11.65012564952747,11.11567005709416,0,0,6.262378125304083,0.0,0.0
2016-05-25,209.27999877929688,0.006783103358974252,0.7045320835829582,0.005408284407666608,0.00903108976819511,0,0.0048141758225241004,0.0,0.0,0.013299386465424279,0.002886870503171046,1.870000004768372,-0.009999990463256392,0.00999999046325728,0,1,95.3499984741211,0.0028396785640179,0.01017055928255406,1,-0.0026443002064020227,0.0,11.89124209040411,10.171345239191343,0,0,6.262378125304083,0.0,0.0
2016-05-26,209.33999633789065,0.000286685583637869,0.7005114899247787,0.004813330483216305,0.005871220547958522,0,0.0049663765878016205,0.0,0.0,0.004441025094026996,0.009423813703043571,1.8229999542236328,-0.022000074386596458,-0.015000104904175249,0,1,95.16999816894533,-0.0012593424853505342,0.015038353248607583,1,-0.001453649996242562,1.0,11.396573900644558,10.144998770605758,0,0,5.925448375133499,0.0,0.0
2016-05-27,210.2400054931641,0.0042992699484945,0.7022151554548346,0.004419360283179241,0.0077227487100473,0,0.004988979234614524,0.0,0.0,0.013639013954587664,0.0015249058679975835,1.8509999513626096,0.001999974250793235,0.03199994564056374,0,1,95.5199966430664,0.0022033269316110715,0.02621395320168185,1,0.0006708295655668495,1.0,11.252290897082348,10.15017914415515,0,0,5.897693508792745,0.0,0.0
2016-05-31,209.83999633789065,-0.0019026310160862314,0.7003099173949813,0.0014532278363899032,0.005175359655094303,0,0.005036290599144482,0.0,0.0,0.004919685115386985,0.011284129664093756,1.8339999914169312,-0.004000067710876909,-0.03100001811981201,0,1,95.88999938964844,0.0069305471957308296,0.03519380581769571,1,0.0034251261628310435,1.0,10.9812355522496,10.153488823882954,0,0,5.836118128810985,0.0,0.0
2016-06-01,210.2700042724609,0.0020492181761089245,0.6995131506197715,-0.007336857993830215,0.012337850559751562,0,0.004642927325580471,0.0,0.0,0.014397881908182253,0.0027225202353022837,1.8459999561309808,-0.013000011444092019,0.0460000038146966,0,1,95.45999908447266,-0.0011509951941280905,0.027114230437589537,1,0.005673786464728941,1.0,10.4398274335928,10.156794379009684,0,0,5.396554398071244,0.0,0.0
2016-06-02,210.9100036621093,0.0030437027471550415,0.6982744390033473,-0.008881986676585463,0.012645773018261197,0,0.004634132029131135,0.0,0.0,0.005408284407666608,0.013299386465424279,1.8109999895095823,-0.05900001525878973,0.026999950408935325,0,1,95.55999755859376,0.002202402599195352,0.02554193223463419,1,0.007612749006758379,1.0,10.163331934361148,9.867373306361333,0,0,5.267051681138471,0.0,0.0
2016-06-03,210.27999877929688,-0.0029870791895756366,0.6939505125274484,-0.00936598113192233,0.00924501874157535,0,0.004823212218034408,0.0,0.0,0.004813330483216305,0.004441025094026996,1.7039999961853027,-0.11899995803833008,-0.042999982833862305,0,0,94.02999877929688,-0.011978558490930435,0.0026658136410127042,0,0.008116490870416293,1.0,10.270628400975184,9.867246145476338,0,0,5.253316388180663,0.0,0.0
2016-06-06,211.3500061035156,0.005088488350914355,0.698708830663289,-0.0049932342876799485,0.014579727934581843,0,0.005027226819358113,0.0,0.0,0.004419360283179241,0.013639013954587664,1.7230000495910645,-0.1279999017715452,-0.0559999942779541,0,0,93.9000015258789,-0.016959748472783143,0.00010653036846841601,0,0.008307512678554719,1.0,10.326564851853544,9.9043425453091,0,0,5.253316388180663,0.0,0.0
2016-06-07,211.67999267578125,0.001561327479233876,0.7007402282929517,0.0006144578097238007,0.0183615414377456,0,0.005035644681752446,0.0,0.0,0.0014532278363899032,0.004919685115386985,1.7130000591278076,-0.12099993228912354,-0.04699993133544922,0,0,93.83000183105467,-0.021482923888892502,-0.0033988283551570353,0,0.008031129225600803,1.0,10.324719295526076,9.388506424317463,0,0,5.253316388180663,0.0,0.0
2016-06-08,212.3699951171875,0.0032596488344700525,0.7010693991574969,0.0022247595150235444,0.011943177784633274,0,0.004840937368976789,0.0,0.0,-0.007336857993830215,0.014397881908182253,1.7059999704360962,-0.1399999856948846,-0.054000020027160645,0,0,93.58999633789062,-0.019589385758607247,-0.007423953450417686,0,0.007484323935865062,1.0,9.506412769451813,9.392965405271477,0,0,5.253316388180663,0.0,0.0
2016-06-09,212.0800018310547,-0.0013655096896940666,0.6973509580763518,-0.0013225185907042025,0.00839542315500763,0,0.004993450520824936,0.0,0.0,-0.008881986676585463,0.005408284407666608,1.6799999475479126,-0.1310000419616697,-0.057000041007995605,0,0,94.0999984741211,-0.015278349955769488,0.0029844252846691344,0,0.0081190836155987,1.0,8.75088468393335,9.390190008496706,0,0,4.443861302132161,0.0,0.0
